WALKING 04
Date:,2019/07/18
Time:,15:30:34
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.870000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.620000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1883,-90.605774,160.224030,-876.203735,-30868.085938,-2986.436035,8729.312500,1.261269,-9.444561,-240.807724,27400.365234,14787.423828,-1040.789185
1884,-90.347389,160.686722,-874.090088,-31020.070313,-2946.277344,8726.123047,1.524786,-9.820826,-263.466522,30002.484375,16241.501953,-1239.310059
1885,-89.970406,161.478638,-870.337830,-30859.324219,-2988.371582,8682.653320,1.702588,-10.858394,-278.860260,31516.447266,17220.445313,-1519.706665
1886,-89.930794,162.238953,-867.539246,-30893.773438,-2871.000488,8671.407227,1.444270,-11.536939,-286.302979,32473.056641,17775.603516,-1714.484131
1887,-88.885727,162.888748,-864.381042,-30773.123047,-2877.362793,8682.321289,1.483503,-12.783574,-290.908844,32585.765625,17983.316406,-1932.977417
1888,-88.588326,163.446732,-860.414917,-30634.050781,-2874.334961,8567.380859,1.664482,-14.411590,-289.388916,32288.130859,18022.076172,-2124.244873
1889,-88.417412,164.361679,-857.269592,-30663.257813,-2819.647461,8568.443359,1.207963,-15.816009,-286.128204,31669.025391,17805.242188,-2249.602539
1890,-87.669670,164.977493,-853.425354,-30592.644531,-2857.615723,8543.340820,1.350290,-17.380409,-280.434845,30996.689453,17531.361328,-2364.390137
1891,-87.350029,165.901291,-848.726318,-30599.812500,-2864.689941,8485.687500,1.452154,-19.264034,-275.825562,30241.671875,17132.941406,-2507.733154
1892,-86.700676,166.208847,-845.140686,-30534.896484,-2880.368164,8468.867188,1.291026,-20.877823,-270.565125,29512.160156,16878.900391,-2526.751465
1893,-85.617111,166.811646,-840.647766,-30430.812500,-2769.240723,8397.552734,1.324943,-22.525005,-267.173157,28936.451172,16607.822266,-2581.535156
1894,-85.155296,167.624039,-836.291565,-30336.957031,-2824.832275,8311.624023,1.422356,-24.329428,-263.655609,28546.759766,16338.596680,-2708.984619
1895,-84.190910,167.820541,-832.357300,-30317.154297,-2786.501465,8280.674805,1.162237,-25.936745,-262.610260,28140.474609,16203.714844,-2701.215332
1896,-83.466774,168.403702,-827.478760,-30230.511719,-2756.674316,8265.099609,1.282937,-27.668982,-262.002655,27942.628906,16271.075195,-2767.603027
1897,-83.061684,168.894806,-822.777588,-30030.230469,-2829.070801,8131.237793,1.259934,-29.563765,-263.048248,27931.648438,16218.020508,-2825.986816
1898,-81.747818,169.180847,-818.018860,-30028.509766,-2821.950195,8147.941895,1.367211,-31.200581,-265.744080,28088.962891,16341.264648,-2795.248047
1899,-80.980759,169.630569,-813.441406,-29974.951172,-2810.232422,8101.198730,1.254255,-33.278709,-269.007202,28286.980469,16452.302734,-2840.651855
1900,-80.380775,169.723984,-808.822754,-29847.550781,-2869.382080,7949.523438,1.224758,-35.279621,-273.745575,28498.076172,16608.201172,-2917.663086
1901,-79.320328,170.175934,-802.601868,-29863.179688,-2839.662354,7971.237305,1.155198,-37.497997,-277.490265,28930.583984,16976.488281,-2908.583984
1902,-78.631836,170.117126,-797.765198,-29664.218750,-2831.008301,7880.766113,1.097868,-39.626896,-283.143616,29354.316406,17170.998047,-2905.031738
1903,-77.439644,170.223312,-793.957458,-29694.226563,-2860.013672,7797.635254,1.375546,-42.011696,-288.447540,29693.466797,17290.150391,-2906.761475
1904,-76.640640,170.387527,-788.341980,-29507.755859,-2932.261719,7780.775879,1.197403,-44.447197,-295.013092,30111.960938,17657.958984,-2915.474121
1905,-75.670403,170.548630,-782.597717,-29454.615234,-2897.208496,7681.577148,1.273320,-47.093857,-299.841125,30477.621094,17869.562500,-2873.868408
1906,-74.775230,170.413132,-777.326843,-29312.277344,-2857.275879,7609.823730,1.087626,-49.773300,-304.624298,30709.312500,17925.396484,-2854.167969
1907,-73.496635,170.180176,-772.091187,-29305.285156,-2970.919434,7598.514160,1.276799,-52.256935,-307.452759,30938.363281,17998.876953,-2782.987793
1908,-72.755363,170.111115,-766.392456,-29196.605469,-2810.002441,7529.391602,1.317839,-54.985172,-309.976318,31016.611328,18122.490234,-2795.459717
1909,-71.532448,169.600876,-761.157288,-28999.005859,-2917.521484,7468.282715,1.314427,-57.436615,-313.282806,31225.101563,18023.271484,-2780.484375
1910,-70.614937,169.511124,-755.625427,-29002.753906,-2999.967041,7442.979004,1.432036,-60.382587,-315.762573,31318.707031,18060.675781,-2704.152588
1911,-69.611198,169.131439,-750.913330,-28848.628906,-2986.759033,7328.103516,1.227454,-62.392143,-318.020355,31183.474609,18124.933594,-2659.463867
1912,-68.424347,168.763519,-744.386658,-28718.378906,-3044.848145,7236.766113,1.110664,-64.682449,-318.285980,31182.148438,18035.599609,-2681.910645
1913,-67.438042,168.731857,-739.198303,-28655.974609,-3050.935059,7296.905762,1.363701,-66.871513,-320.111664,31198.015625,17953.798828,-2634.453369
1914,-66.369179,168.474945,-733.406799,-28497.410156,-3055.417480,7224.871094,1.008693,-68.739868,-320.327393,30904.263672,17924.876953,-2598.308105
1915,-65.292725,168.050934,-726.882141,-28394.666016,-3086.709717,7102.603027,1.322490,-70.822418,-321.155792,30942.619141,17858.000000,-2612.082031
1916,-64.188919,167.916916,-721.304993,-28219.728516,-3136.255371,7078.040527,1.107301,-72.392647,-322.199219,30879.724609,17784.638672,-2552.646484
1917,-63.064964,167.693176,-715.728821,-28066.705078,-3109.419189,7010.960938,0.913877,-73.317261,-322.286285,30756.039063,17704.230469,-2572.047363
1918,-61.768658,167.238403,-709.027039,-28004.330078,-3172.483398,6959.236328,1.456556,-74.770424,-324.412933,30750.341797,17779.000000,-2550.341064
1919,-60.567047,166.916199,-703.578247,-27745.464844,-3153.911865,6915.774414,1.174566,-75.238083,-325.326569,30822.441406,17763.416016,-2459.669922
1920,-59.457420,166.581909,-696.492676,-27610.013672,-3126.572510,6836.494629,1.123216,-75.820015,-326.978149,30891.078125,17745.392578,-2471.793945
1921,-58.281506,166.059052,-690.396179,-27512.933594,-3270.256104,6727.794434,1.180144,-76.159042,-328.196472,31053.880859,17882.767578,-2445.656006
1922,-57.048748,165.639435,-683.781067,-27389.667969,-3270.350098,6732.982422,1.000679,-75.997688,-330.888458,31184.429688,17831.533203,-2351.883057
1923,-55.830124,164.974365,-676.951111,-27254.435547,-3269.870605,6654.977539,1.025033,-75.974174,-333.842865,31367.382813,17947.929688,-2405.850830
1924,-54.477200,164.892136,-670.898071,-26883.187500,-3357.679932,6544.323242,1.171815,-75.606064,-336.187439,31553.703125,18026.535156,-2327.618164
1925,-53.258022,164.261703,-663.550110,-26698.500000,-3343.365967,6509.013184,0.866115,-75.223518,-339.925323,31893.207031,18198.615234,-2274.602539
1926,-51.997131,163.254089,-656.502563,-26501.900391,-3373.561035,6408.821289,1.143875,-74.491943,-343.789429,32177.060547,18282.207031,-2219.827393
1927,-50.295364,163.424561,-650.188171,-26186.607422,-3434.495850,6285.209961,1.266770,-73.833511,-347.436981,32487.125000,18479.726563,-2081.090088
1928,-49.386326,161.910889,-642.927429,-26214.117188,-3399.091309,6201.160156,1.334969,-73.154510,-353.127045,32902.109375,18563.312500,-2046.397827
1929,-47.892624,161.291595,-635.834106,-25912.218750,-3424.268066,6178.250977,1.287672,-72.431221,-355.475281,33289.859375,18815.007813,-1931.843018
1930,-46.719410,160.294357,-629.048340,-25687.191406,-3306.178955,6057.298340,1.221221,-72.632904,-359.821320,33651.867188,18902.421875,-1872.491333
1931,-45.516197,159.121704,-620.403503,-25558.779297,-3506.895020,5960.517578,1.366134,-71.808525,-365.510590,34088.046875,19140.609375,-1773.944702
1932,-44.054039,158.787476,-614.434387,-25294.574219,-3483.311523,5896.164063,1.359671,-71.778580,-370.595276,34535.078125,19281.617188,-1720.272217
1933,-42.761223,157.823959,-606.824951,-25137.476563,-3625.813721,5795.730957,1.187923,-71.735901,-375.330688,34863.539063,19399.375000,-1632.124878
1934,-41.128559,156.928238,-598.651123,-24791.558594,-3641.012207,5751.034668,1.747205,-71.982063,-380.459656,35454.906250,19646.765625,-1521.641357
1935,-39.877682,156.053589,-591.819275,-24673.232422,-3703.410156,5669.769531,1.478703,-72.113693,-385.803833,35822.792969,19786.250000,-1417.190186
1936,-38.456276,154.768677,-583.821045,-24393.146484,-3696.334961,5524.479980,1.509606,-72.765663,-391.016541,36111.769531,19948.578125,-1342.150513
1937,-37.173424,153.862000,-575.866455,-24192.054688,-3798.204590,5471.567871,1.640565,-73.342384,-396.449524,36569.984375,20134.396484,-1310.780396
1938,-35.716492,152.579254,-568.082153,-23784.089844,-3794.996094,5387.934570,1.898885,-74.315826,-401.708069,36976.925781,20261.931641,-1259.359985
1939,-34.282570,151.427887,-560.126038,-23498.746094,-3864.399414,5278.231445,1.754104,-75.254951,-406.750977,37373.210938,20238.089844,-1217.916626
1940,-32.870586,150.056839,-552.643921,-23381.269531,-3845.456299,5190.982422,1.529454,-76.378723,-412.053589,37723.460938,20466.876953,-1144.315430
1941,-31.753685,148.929001,-543.958435,-23068.509766,-3887.831055,5111.770020,1.528297,-77.913162,-417.181854,38006.527344,20718.927734,-1123.419067
1942,-30.221338,147.930695,-536.088867,-22670.847656,-3938.323242,4970.162109,1.675842,-79.349152,-422.963104,38431.015625,20815.675781,-1105.858887
1943,-28.822388,146.481995,-527.658508,-22492.277344,-3891.564453,4866.444824,1.795560,-80.693039,-429.911224,38664.621094,21026.150391,-1024.570313
1944,-27.463812,145.475830,-519.230103,-22095.898438,-3816.628662,4807.348145,1.650373,-82.401688,-436.256317,39011.019531,20966.193359,-986.814392
1945,-25.848003,144.188889,-510.581665,-21821.242188,-4006.526367,4609.942383,1.619466,-83.922142,-444.246765,39218.500000,21195.285156,-973.725098
1946,-24.634935,142.609604,-501.117096,-21492.820313,-3981.010742,4546.020508,1.715846,-85.936447,-453.716888,39640.093750,21201.380859,-924.914673
1947,-23.035938,141.811554,-492.772675,-21062.476563,-3986.421387,4457.200195,1.784905,-87.869270,-464.573578,40005.550781,21410.419922,-814.293579
1948,-21.890860,140.052795,-483.697266,-20827.804688,-4033.199219,4304.991211,1.784534,-89.753464,-474.652191,40429.144531,21524.970703,-863.552917
1949,-20.480129,139.144348,-474.450714,-20408.958984,-3899.244873,4204.163574,1.666591,-92.174240,-488.027191,40856.742188,21731.185547,-649.468872
1950,-19.068686,138.060150,-465.502808,-20074.154297,-3972.556641,4120.717773,1.712206,-94.889656,-499.800049,41363.550781,21869.884766,-589.255371
1951,-18.057777,135.871201,-454.918640,-19616.808594,-3967.680664,3953.650391,1.898166,-98.001053,-512.222107,41780.515625,22079.226563,-520.368530
1952,-16.264418,135.071167,-446.399994,-19297.884766,-4000.420410,3815.179688,1.997760,-101.054031,-524.257874,42442.585938,22291.759766,-359.477264
1953,-14.573599,133.446960,-435.506287,-18925.871094,-3991.591309,3740.006836,2.061900,-103.923370,-536.199097,42679.859375,22536.634766,-302.677490
1954,-13.439657,131.335144,-427.034454,-18685.402344,-3921.693115,3579.843262,2.044437,-106.892296,-547.058411,43033.761719,22755.054688,-237.212418
1955,-11.705345,129.378540,-416.656799,-18145.074219,-3938.444580,3459.333496,1.792852,-110.334518,-557.398743,43376.140625,22804.253906,-175.954895
1956,-10.471280,127.489456,-407.406921,-17738.119141,-3898.730469,3364.076904,2.211542,-113.376953,-566.261414,43717.871094,23033.947266,-188.788956
1957,-9.556767,124.707924,-397.898071,-17410.048828,-3872.950928,3269.820557,1.915135,-115.933136,-572.908325,43839.519531,23093.800781,-184.502853
1958,-8.073981,122.255493,-388.599548,-17087.291016,-3869.288086,3149.011230,1.908721,-118.444626,-580.896179,43827.300781,23192.972656,-160.440414
1959,-7.563654,119.198524,-379.223755,-16675.083984,-3865.590332,3046.501465,2.010823,-120.657127,-586.673523,43883.148438,23412.271484,-319.789429
1960,-6.768416,117.001015,-369.417572,-16279.422852,-3821.473633,2942.607910,1.997360,-122.895294,-592.406494,43969.886719,23449.642578,-277.335693
1961,-5.232839,114.538177,-358.911285,-15935.284180,-3745.399658,2838.585449,2.039529,-124.794060,-598.876953,44046.992188,23835.720703,-327.560669
1962,-4.298489,112.370850,-348.588318,-15471.927734,-3628.345703,2657.702637,1.923758,-126.330093,-604.651184,44040.714844,23727.746094,-363.367004
1963,-3.157401,110.050873,-337.268005,-15071.608398,-3632.609863,2527.798340,2.151958,-127.449913,-608.775330,44082.730469,23766.826172,-365.674805
1964,-2.549451,107.027435,-327.244720,-14620.898438,-3561.045898,2439.961182,2.117197,-128.435593,-612.725342,44073.863281,23894.310547,-354.228058
1965,-1.285392,105.522797,-316.099854,-14029.779297,-3501.249023,2304.361084,2.331637,-129.079315,-617.844299,44026.738281,24016.947266,-322.102417
1966,-0.385206,102.245964,-305.252716,-13719.876953,-3380.765137,2227.446289,1.837773,-129.844666,-621.494507,44119.828125,24194.521484,-374.071899
1967,0.472957,99.869781,-294.799500,-13167.447266,-3321.432617,2060.022705,2.321389,-130.003433,-626.525269,44134.078125,24165.093750,-271.993256
1968,1.124053,97.353584,-283.613770,-12655.611328,-3231.164551,1976.585083,2.200426,-130.338287,-631.603394,44172.105469,24243.830078,-272.182434
1969,2.163549,94.349556,-271.947968,-12311.599609,-3145.707275,1825.464111,2.448772,-130.332489,-638.243896,44318.406250,24487.847656,-293.222412
1970,2.312604,91.591057,-261.674500,-11843.623047,-2917.199463,1733.781860,2.342408,-130.542816,-643.886841,44445.445313,24689.808594,-222.109009
1971,3.552074,88.777534,-249.831696,-11411.466797,-2934.585693,1675.354126,2.118844,-130.554810,-649.358887,44701.972656,24785.345703,-152.688034
1972,4.093120,85.951157,-239.208420,-10826.198242,-2745.024414,1546.511108,2.279884,-130.855927,-656.478333,44893.191406,25020.074219,-162.505173
1973,4.524828,83.081421,-228.713821,-10464.634766,-2705.444580,1435.079834,2.451993,-130.791534,-662.598877,45121.718750,25226.642578,-77.944771
1974,5.404825,80.245872,-217.350143,-9953.547852,-2700.211914,1367.061401,2.199365,-131.002426,-669.718140,45240.402344,25389.703125,-88.294495
1975,5.711711,76.427841,-206.122955,-9598.467773,-2363.851807,1241.281128,2.309670,-131.006958,-677.056274,45522.460938,25616.341797,-132.227982
1976,6.234397,73.779015,-196.748260,-9158.099609,-2404.989746,1147.210449,2.457469,-131.470154,-683.615295,45924.656250,25885.216797,-43.690548
1977,6.601058,70.140297,-186.120544,-8675.105469,-2328.678223,1106.551758,2.431246,-131.705185,-690.214417,46098.914063,26075.574219,-63.346275
1978,6.594021,66.335495,-175.540970,-8409.518555,-2204.686523,1033.713135,2.637455,-132.149826,-697.641846,46492.570313,26279.736328,-84.453812
1979,7.053100,63.391434,-166.597198,-7891.666992,-2088.519043,1005.149109,2.585141,-132.362839,-703.417603,46721.765625,26541.232422,-88.059181
1980,7.385391,59.512016,-155.235168,-7599.963379,-1973.079102,1012.552429,2.460086,-132.661484,-710.148743,46985.019531,26855.390625,-67.864578
1981,7.065714,56.247318,-146.042191,-7226.564453,-1831.225220,932.163696,2.486891,-132.932159,-716.401794,47193.527344,26975.722656,-136.917938
1982,7.314663,53.036591,-137.359680,-6853.104492,-1733.975220,838.362732,2.509649,-133.196594,-724.087097,47485.363281,27262.617188,-87.557266
1983,7.126507,49.334194,-127.384026,-6465.050781,-1690.652100,850.578979,2.590416,-133.454697,-730.297913,47782.613281,27506.880859,-111.746811
1984,6.898097,46.160141,-119.137413,-6108.814941,-1563.002441,843.467957,2.701246,-133.833344,-736.204468,48062.093750,27781.744141,-108.294876
1985,7.015542,43.048443,-110.371506,-5763.049316,-1407.652222,740.506958,2.543436,-134.081284,-742.805969,48293.679688,27955.746094,-200.785767
1986,6.317882,39.501301,-102.213219,-5457.425293,-1419.969604,766.342590,2.830330,-134.359055,-748.406860,48560.402344,28166.783203,-105.443947
1987,6.102218,36.757320,-94.443344,-5106.250488,-1220.842285,765.593994,2.673607,-134.539536,-755.093872,48757.906250,28357.791016,-162.591125
1988,5.841270,33.779228,-87.018044,-4748.468750,-1160.629028,690.660461,2.546716,-134.793503,-761.085510,48952.675781,28582.121094,-95.929054
1989,5.135101,30.739868,-79.293839,-4425.678223,-1087.920410,737.332947,2.735951,-134.919724,-766.432129,49478.765625,28777.494141,-79.590103
1990,4.899130,28.335821,-73.293983,-4335.297852,-963.102173,689.560913,2.477973,-134.943695,-772.680359,49455.929688,29109.373047,-83.430908
1991,4.632246,25.724037,-67.551956,-4105.759766,-779.158325,688.736633,2.877201,-135.125473,-778.754272,49505.863281,29165.753906,-60.653675
1992,3.633715,23.035341,-61.730457,-3842.003174,-824.378784,672.171387,2.928268,-134.984970,-784.700867,49678.824219,29368.523438,-16.236473
1993,3.750457,20.931450,-55.769615,-3680.030273,-645.335205,706.245178,2.796036,-135.055344,-790.045715,50042.343750,29862.246094,-50.129929
1994,2.930504,18.287659,-51.671486,-3404.584473,-578.874573,720.959717,2.871644,-134.947983,-795.601746,50231.996094,29721.957031,31.785515
1995,2.120957,16.590895,-46.759453,-3190.017822,-445.366394,708.311401,2.800077,-134.731506,-801.200439,50332.367188,29969.867188,33.527775
1996,1.970206,14.553651,-43.516827,-3093.392334,-456.639771,753.302124,2.981799,-134.351105,-806.063782,50622.710938,30004.322266,78.509308
1997,0.670308,12.867533,-39.473602,-2866.423340,-350.579620,716.540527,2.772539,-134.186981,-812.314880,50790.582031,30193.507813,118.091599
1998,0.365234,11.358686,-35.028381,-2724.906738,-365.731842,735.063477,2.644370,-133.848785,-816.830750,51007.414063,30360.935547,166.708679
1999,0.227759,10.070228,-32.308418,-2504.142578,-223.770432,759.903503,3.377092,-133.437683,-822.817505,51164.179688,30395.609375,198.837540
2000,-1.232880,9.222021,-29.435314,-2482.550049,-115.526871,725.132385,3.011046,-133.166031,-825.812439,51211.226563,30531.703125,245.534607
2001,-1.207116,8.329878,-25.938066,-2273.108398,-81.057083,739.424561,2.884274,-132.617249,-830.369568,51360.203125,30760.675781,327.383209
2002,-1.407756,7.603113,-24.385284,-2224.288574,-12.773220,751.204407,3.143299,-132.261383,-835.752747,51584.820313,30809.734375,297.430328
2003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.044882,-131.669815,-839.442627,51766.664063,31088.074219,371.913849
2004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.215229,-131.336212,-842.564636,51747.003906,31162.833984,388.981934
2005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.236433,-130.763412,-847.729492,51974.339844,31270.509766,539.848328
2006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.352834,-130.322601,-851.028442,52074.269531,31387.392578,458.937225
2007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.212757,-129.668213,-854.544800,52218.554688,31395.775391,460.689331
2008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.389128,-129.081024,-858.620667,52183.449219,31515.291016,455.488678
2009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.541322,-128.623184,-862.178894,52320.230469,31682.433594,536.887939
2010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.319042,-128.154297,-865.174622,52451.644531,31845.701172,577.491943
2011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.298553,-127.202744,-868.083618,52662.304688,31929.603516,608.137573
2012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.202250,-127.177818,-870.816650,52620.386719,31946.957031,588.511536
2013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.430766,-126.336418,-873.807373,52628.191406,32105.660156,649.210205
2014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.295221,-125.859146,-876.759521,52738.042969,32243.402344,633.552002
2015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.302155,-125.600922,-880.014099,52808.023438,32335.623047,666.929260
2016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.546968,-124.500587,-881.400574,52855.449219,32421.041016,635.931763
2017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.548885,-124.233200,-883.654602,52784.570313,32455.710938,651.917542
2018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.830674,-123.929680,-885.783264,52820.960938,32436.976563,648.395813
2019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.468417,-122.883163,-887.297546,52855.484375,32632.238281,702.333313
2020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.452297,-122.099922,-889.162170,52875.226563,32587.876953,686.837708
2021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.342844,-121.821556,-891.200928,52860.371094,32720.833984,683.872620
2022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.280682,-120.786430,-892.198792,52935.878906,32708.365234,647.441772
2023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.446432,-120.254547,-894.017883,52892.019531,32813.800781,704.040955
2024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.348238,-119.647728,-895.101624,52882.765625,32778.253906,692.083069
2025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.576711,-119.009392,-896.140076,52844.992188,32818.500000,685.239258
2026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.422930,-118.566437,-897.484741,52846.640625,32862.613281,686.999573
2027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.819876,-117.794548,-899.258850,52775.203125,32942.039063,721.011780
2028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.891195,-117.156113,-899.081726,52685.781250,32852.855469,738.931152
2029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.362210,-116.580246,-899.386780,52714.847656,32901.523438,735.217773
2030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.483096,-116.138344,-901.250854,52699.976563,33003.656250,730.585632
2031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.646564,-115.268417,-901.939453,52544.148438,32998.988281,737.828369
2032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.303366,-114.582840,-901.936646,52426.687500,32971.359375,766.995728
2033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.640489,-113.977989,-902.758118,52411.019531,32971.480469,774.256714
2034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.505986,-113.382217,-902.929016,52322.050781,32850.906250,789.646240
2035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.792566,-112.766472,-902.751892,52265.621094,33006.648438,805.433960
2036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.477969,-112.072754,-901.794617,52136.871094,32899.984375,794.175598
2037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.608621,-111.411461,-902.961670,52009.398438,32939.792969,794.126038
2038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.977268,-110.631676,-903.262085,51987.921875,32944.828125,787.468140
2039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.611582,-109.946060,-903.173584,51920.828125,32952.929688,814.319397
2040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.599262,-109.142303,-903.647705,51838.238281,32908.667969,800.086731
2041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.606903,-108.403221,-903.948059,51760.117188,32943.695313,827.828186
2042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.762509,-107.677460,-903.118408,51613.750000,32894.527344,854.911194
2043,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.964224,-106.841713,-902.638000,51585.679688,32903.550781,871.122192
2044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.560661,-105.859505,-903.025635,51469.648438,32796.476563,866.061584
2045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.750358,-105.199280,-902.631836,51418.875000,32805.144531,895.869080
2046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.527387,-104.151917,-902.108643,51368.570313,32840.558594,911.909607
2047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.838879,-103.351753,-901.887817,51291.207031,32801.769531,869.554810
2048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.552593,-102.366982,-901.624268,51228.757813,32795.316406,967.650696
2049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.801920,-101.314415,-899.579590,51093.359375,32823.222656,943.321289
2050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.782643,-100.421448,-900.358459,51083.878906,32702.923828,955.567078
2051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.964551,-99.409225,-900.136230,50960.816406,32734.089844,967.410706
2052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.688265,-98.426498,-899.742859,50893.492188,32697.544922,1016.140625
2053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.461075,-97.348747,-898.264954,50815.050781,32667.154297,991.712280
2054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.711509,-96.236259,-898.173340,50759.015625,32653.199219,1046.465698
2055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.538467,-95.433937,-896.826416,50703.054688,32529.285156,1028.625732
2056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.453641,-94.453735,-895.476135,50545.085938,32479.787109,1067.407715
2057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.648436,-93.429695,-895.253357,50416.261719,32394.660156,1112.212769
2058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.322421,-92.514366,-893.731506,50308.710938,32327.238281,1152.852905
2059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.763265,-91.462303,-892.901001,50163.480469,32337.640625,1108.417358
2060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.766546,-90.393982,-891.332581,49982.730469,32225.460938,1173.220581
2061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.625323,-89.602951,-889.464966,49942.984375,31994.560547,1176.303833
