WALKING 09
Date:,2019/07/18
Time:,15:31:41
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.710000,The instant the heel strikes the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
131,183.547577,241.250977,930.967102,482.063904,219.563614,937.632813,280.155212,5.042281,937.503357,378.537750,3.883358,947.463989,540.695984,142.894730,608.243225,530.814148,127.597565,472.351166,526.208557,5.860945,355.487701,464.276611,-145.705231,198.096085,403.157013,-199.357666,206.187500,463.426697,-89.364395,54.507751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.253022,-5.156378,2.605200,39.138882,10.932809,-1.641888,-7.255881,2.860282,-9.682216,-7.151981,0.000000,0.000000,2.091585,-1.126466,4.198146,2.091585,1.126466,-4.198146,-35.524559,5.568419,-15.286107,,,,,,,-0.213778,0.027489,0.082652,0.024914,0.101549,0.546240,0.152145,-0.108506,1.431078,,,,-40.216137,0.000000,-2.784933,149.211472,-12.926103,-5.600171,-266.335968,-9.087418,23.187094,0.000000,0.000000,0.074854,0.000000,0.000000,-0.271460,0.000000,0.000000,0.620948,331.257843,179.740082,838.771973,327.098724,187.459885,1050.150146,120.306290,195.065796,834.061523,346.742279,390.602966,831.375671,476.134613,128.538895,466.497925,436.772552,172.695145,841.304688,98.899475,135.032944,426.115784,487.248566,505.350891,423.272614,475.416595,-73.871140,82.656242,423.385529,-184.488800,237.595886,285.940186,-28.195187,51.637115,493.889465,83.059525,200.898834,427.340973,-139.228790,198.349884,473.682678,115.083206,453.023132,69.923981,-76.557854,200.805344,469.603516,111.925293,-60.138245,492.760284,-36.998554,31.009659,475.416595,-73.871117,82.656212,429.601471,-21.773232,20.669949,498.917908,15.311672,70.423874
132,182.122726,249.764069,931.853271,480.786072,228.690689,939.112671,279.176666,13.840869,938.833374,377.529602,12.863375,948.689758,540.860657,160.042374,609.888062,531.303833,147.570969,473.885223,526.102173,27.172161,356.514709,462.730530,-123.972710,198.901672,401.293579,-178.268417,205.476639,462.734955,-64.236595,57.658092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.779530,-5.173641,4.023276,40.133392,12.367758,-1.491696,-5.898679,3.230576,-10.929670,-5.791312,0.000000,0.000000,2.116065,-1.242230,4.083507,2.116065,1.242230,-4.083507,-37.091858,5.308846,-15.570831,,,,,,,-0.189480,0.024164,0.083420,0.020891,0.090992,0.504393,0.152662,-0.108273,1.393457,,,,-35.120850,0.000000,-2.842728,143.345718,-7.081794,-5.472054,-250.487900,0.928592,21.567131,0.000000,0.000000,0.074439,0.000000,0.000000,-0.211340,0.000000,0.000000,0.597282,330.197418,188.512497,839.976196,325.610931,196.322281,1051.342163,119.224167,203.398529,834.848206,345.259094,399.403503,832.510803,476.626099,147.158859,467.955292,435.721466,181.687531,842.717163,100.278076,144.322266,427.138885,477.540833,524.135742,433.322388,474.539490,-49.463638,86.240364,421.563049,-164.120300,237.888489,285.241089,-3.085102,55.176674,492.129730,104.330658,208.664627,425.746796,-117.847664,199.866074,474.057983,133.782501,454.423218,69.538177,-58.854427,209.154297,460.853821,134.447998,-56.191422,492.198303,-11.244731,35.691006,474.539490,-49.463642,86.240372,429.098816,4.214742,25.336418,498.061676,40.020035,76.499115
133,180.839203,258.186096,932.713989,479.636200,237.680161,940.518921,278.258331,22.541599,940.103882,376.576324,21.756479,949.867249,540.947327,176.929489,611.823364,531.564880,167.347595,475.663513,525.725037,48.604984,357.459808,461.231659,-101.374245,198.764526,399.552673,-156.372986,203.396820,462.037018,-37.357555,60.387463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.295544,-5.161806,5.312633,40.870598,13.694174,-1.566003,-4.426851,3.510385,-11.865163,-4.332085,0.000000,0.000000,2.139640,-1.348535,3.977742,2.139640,1.348535,-3.977742,-39.027084,5.165713,-15.877630,,,,,,,-0.166475,0.020524,0.080158,0.009477,0.080320,0.466110,0.147067,-0.106631,1.361609,,,,-30.268801,0.000000,-2.720401,133.898163,-2.076082,-5.031837,-228.043808,9.205482,19.238323,0.000000,0.000000,0.069627,0.000000,0.000000,-0.149741,0.000000,0.000000,0.553038,329.248413,197.172867,841.130676,324.269501,205.069275,1052.484619,118.256546,211.652863,835.619324,343.920013,408.088959,833.596252,476.922211,165.714417,469.622070,434.780182,190.551025,844.063110,101.752258,154.500778,428.141785,468.531250,542.352539,443.695343,473.759308,-23.460726,89.279839,419.765625,-142.992783,236.747009,284.702789,24.204386,58.694412,490.850677,126.171906,216.824982,424.227600,-95.493713,200.301239,474.251770,152.476990,455.973511,69.316498,-39.092602,215.040085,454.159180,158.847885,-52.235199,491.757080,16.383299,40.124081,473.759216,-23.460699,89.279823,428.738251,32.271671,29.928963,497.454224,66.260849,82.639099
134,179.680695,266.523621,933.557678,478.589508,246.554062,941.856567,277.399536,31.157146,941.310974,375.678406,30.571316,950.990356,540.958984,193.520248,614.016113,531.600220,186.883423,477.651031,525.105652,70.100319,358.273407,459.829559,-77.942673,197.668137,398.000549,-133.661682,199.994553,461.350586,-8.941633,62.635712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189007,-5.122320,6.459526,41.351280,14.881242,-1.856113,-2.900655,3.698816,-12.491431,-2.831935,0.000000,0.000000,2.159320,-1.445095,3.877879,2.159320,1.445095,-3.877879,-41.276134,5.112178,-16.185650,,,,,,,-0.145642,0.016074,0.073983,-0.007186,0.069592,0.432600,0.137095,-0.104411,1.335042,,,,-25.750051,-0.000000,-2.312050,121.935280,2.171367,-4.242954,-201.100052,16.018307,16.360071,0.000000,0.000000,0.061988,0.000000,0.000000,-0.092107,0.000000,0.000000,0.493082,328.391907,205.740158,842.239502,323.056610,213.708847,1053.582031,117.383438,219.837265,836.381104,342.695190,416.679474,834.647095,477.015869,184.172638,471.470520,433.930511,199.309952,845.345215,103.208832,165.608063,429.144592,460.289276,560.063599,454.324005,473.073517,3.949707,91.744774,418.060120,-121.084053,234.187347,284.292938,53.313404,62.165615,489.962189,148.447418,225.105133,422.822510,-72.213478,199.642441,474.260162,171.135101,457.647827,69.159637,-17.461819,218.509705,449.428619,185.109039,-48.366394,491.411224,45.627644,44.263905,473.073425,3.949722,91.744751,428.484375,62.082203,34.404190,497.040771,93.793533,88.717361
135,178.628738,274.783417,934.388794,477.620850,255.334702,943.130188,276.600098,39.700436,942.450684,374.836639,39.316837,952.052246,540.898254,209.782761,616.424561,531.415039,206.135559,479.805573,524.281433,91.604225,358.900116,458.564972,-53.711674,195.617386,396.684296,-110.121307,195.339218,460.704468,20.792862,64.372551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.663422,-5.056556,7.454651,41.578827,15.904278,-2.346402,-1.377774,3.799775,-12.825689,-1.343392,0.000000,0.000000,2.172508,-1.532259,3.780922,2.172508,1.532259,-3.780922,-43.784309,5.115386,-16.479031,,,,,,,-0.127978,0.010769,0.065717,-0.027691,0.058654,0.405396,0.124948,-0.103342,1.313699,,,,-21.689472,0.000000,-1.611415,108.345833,5.769434,-3.159297,-171.583878,21.854296,13.100150,0.000000,0.000000,0.052759,0.000000,0.000000,-0.041819,0.000000,0.000000,0.422747,327.609406,214.233078,843.304871,321.952393,222.250061,1054.637207,116.585403,227.959717,837.135376,341.555054,425.194946,835.675232,476.902802,202.496826,473.467316,433.154480,207.988281,846.566162,104.539490,177.640945,430.171082,452.851532,577.328613,465.130188,472.486938,32.578388,93.628799,416.503754,-98.372559,230.257996,283.990356,83.865372,65.548721,489.360870,171.038849,233.248917,421.564850,-48.054104,197.903625,474.081085,189.720627,459.415619,68.999329,5.855602,219.688675,446.522583,213.174164,-44.625107,491.148010,76.228699,48.085735,472.486938,32.578373,93.628799,428.315796,93.324341,38.725670,496.772614,122.382195,94.625778
136,177.663528,282.972565,935.207214,476.705902,264.044189,944.343140,275.860321,48.184315,943.518372,374.052094,48.002205,953.044983,540.767700,225.690247,618.999268,531.017578,225.063263,482.079742,523.297180,113.070313,359.285645,457.469269,-28.714401,192.639664,395.631683,-85.736816,189.521881,460.134644,51.631313,65.595238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.116431,-4.966031,8.293614,41.558506,16.745945,-3.017474,0.089293,3.821232,-12.896609,0.087040,0.000000,0.000000,2.177067,-1.610965,3.683963,2.177067,1.610965,-3.683963,-46.497395,5.142116,-16.748024,,,,,,,-0.114471,0.004840,0.055803,-0.051773,0.047737,0.385741,0.110625,-0.104147,1.298588,,,,-18.236229,0.000000,-0.692376,93.660934,8.807174,-1.899850,-140.525360,26.865164,9.598888,0.000000,0.000000,0.043081,0.000000,0.000000,-0.000847,0.000000,0.000000,0.345650,326.882904,222.669693,844.326294,320.935333,230.703247,1055.650024,115.843536,236.027786,837.878906,340.470886,433.654633,836.688049,476.582611,220.646957,475.574310,432.434357,216.609146,847.726563,105.648834,190.553116,431.244080,446.222443,594.198486,476.025696,472.012146,62.240917,94.944366,415.141083,-74.838318,225.039627,283.787292,115.502464,68.782829,488.950348,193.855148,241.028625,420.481506,-23.060167,195.125259,473.716003,208.194214,461.244019,68.795715,30.701147,218.758606,445.278717,242.952713,-40.997513,490.969177,107.934021,51.579269,472.012177,62.240925,94.944336,428.227570,125.687828,42.858727,496.615173,151.805420,100.274025
137,176.765076,291.098297,936.007507,475.822418,272.703827,945.496948,275.180756,56.621284,944.509338,373.326080,56.636669,953.960266,540.570129,241.221848,621.685059,530.418823,243.628754,484.422913,522.202820,134.463791,359.380768,456.565247,-2.982843,188.784821,394.853790,-60.494350,182.652924,459.679535,83.370407,66.326180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.536863,-4.852292,8.977135,41.297451,17.396547,-3.844885,1.456760,3.774915,-12.743464,1.420869,0.000000,0.000000,2.171676,-1.682729,3.584290,2.171676,1.682729,-3.584290,-49.364109,5.162060,-16.988335,,,,,,,-0.105953,-0.001302,0.044471,-0.079196,0.037137,0.374760,0.095654,-0.107299,1.290215,,,,-15.537497,0.000000,0.319863,78.253349,11.372252,-0.616485,-109.030067,31.121414,5.973270,0.000000,0.000000,0.034017,0.000000,0.000000,0.029404,0.000000,0.000000,0.266012,326.195770,231.066177,845.300842,319.983337,239.079544,1056.617676,115.140747,244.047760,838.603821,339.416107,442.075317,837.687805,476.059052,238.580658,477.750488,431.753845,225.193970,848.825928,106.460754,204.257797,432.383453,440.376038,610.712158,486.914825,471.667175,92.763741,95.721657,414.003967,-50.468147,218.641922,283.687439,147.908920,71.795837,488.649170,216.834076,248.260101,419.592865,2.725527,191.373520,473.170074,226.513565,463.098511,68.531586,56.927616,215.953918,445.507019,274.326569,-37.422043,490.888245,140.507690,54.748230,471.667206,92.763718,95.721634,428.228333,158.889374,46.772953,496.548889,181.864456,105.594368
138,175.914322,299.167969,936.779541,474.951477,281.333771,946.590698,274.562256,65.023270,945.418274,372.660034,65.229530,954.789307,540.308960,256.362732,624.423401,529.632385,261.797821,486.782776,521.051453,155.765274,359.143829,455.868286,23.452047,184.124344,394.349884,-34.384899,174.858887,459.375336,115.825005,66.610847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.913955,-4.717061,9.510041,40.805031,17.853361,-4.795675,2.692934,3.675977,-12.415684,2.629911,0.000000,0.000000,2.155765,-1.749415,3.479434,2.155765,1.749415,-3.479434,-52.339035,5.149871,-17.199663,,,,,,,-0.102876,-0.007144,0.031966,-0.109747,0.026984,0.372958,0.080056,-0.113223,1.288987,,,,-13.695122,0.000000,1.281208,62.412876,13.521862,0.538969,-77.756310,34.657852,2.343775,0.000000,0.000000,0.026396,0.000000,0.000000,0.047936,0.000000,0.000000,0.187085,325.534485,239.437317,846.222595,319.075867,247.391754,1057.534302,114.462875,252.025345,839.297485,338.368134,450.472656,838.670837,475.340515,256.254578,479.952515,431.099457,233.761841,849.861816,106.921112,218.638702,433.602386,435.265381,626.896240,497.696808,471.471802,123.988754,96.010452,413.112823,-25.260147,211.200806,283.701538,180.825256,74.521713,488.394653,239.937881,254.816116,418.913177,29.259590,186.740173,472.451935,244.634888,464.943115,68.205353,84.373703,211.564667,446.974213,307.154724,-33.797043,490.924835,173.738358,57.613689,471.471832,123.988701,96.010468,428.334747,192.683853,50.450752,496.565765,212.388062,110.548935
139,175.094437,307.189056,937.508606,474.078186,289.952637,947.620483,274.005676,73.401489,946.239563,372.055237,73.790047,955.523071,539.988281,271.103607,627.154297,528.674072,279.540192,489.106903,519.896362,176.972061,358.542969,455.388367,50.559467,178.749710,394.112671,-7.407930,166.278778,459.251434,148.833344,66.515930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.237978,-4.562148,9.900165,40.093246,18.119457,-5.826175,3.780125,3.542116,-11.970837,3.697804,0.000000,0.000000,2.129654,-1.813100,3.367261,2.129654,1.813100,-3.367261,-55.385002,5.086302,-17.383413,,,,,,,-0.105203,-0.012225,0.018715,-0.142476,0.017922,0.380244,0.065158,-0.120437,1.294765,,,,-12.735008,0.000000,2.071471,46.541943,15.137417,1.453491,-47.700504,37.023186,-1.034430,0.000000,0.000000,0.020652,0.000000,0.000000,0.054513,0.000000,0.000000,0.112691,324.888397,247.795395,847.082153,318.194763,255.653198,1058.390137,113.799393,259.964722,839.942932,337.308380,458.858887,839.626892,474.439209,273.626648,482.135742,430.460663,242.329269,850.828735,106.998962,233.562515,434.905670,430.830719,642.765503,508.269226,471.443237,155.775589,95.881721,412.479919,0.771439,202.871735,283.841705,214.049835,76.918686,488.140961,263.142456,260.634125,418.451874,56.494892,181.340210,471.574005,262.514862,466.742249,67.822113,112.838226,205.931320,449.392639,341.278564,-29.992355,491.097656,207.443619,60.218391,471.443237,155.775574,95.881729,428.563812,226.868362,53.897396,496.663574,243.232574,115.135857
140,174.291565,315.169342,938.177002,473.192413,298.577393,948.579041,273.511749,81.766357,946.967346,371.512909,82.327431,956.152832,539.613159,285.439941,629.818604,527.560547,296.829742,491.344177,518.787659,198.095367,357.558960,455.131744,78.307259,172.770111,394.133087,20.425653,157.060562,459.327423,182.259705,66.127167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.500610,-4.389513,10.156902,39.176647,18.202000,-6.883722,4.714502,3.391899,-11.469808,4.620146,0.000000,0.000000,2.094491,-1.875707,3.246011,2.094491,1.875707,-3.246011,-58.474602,4.958615,-17.540836,,,,,,,-0.112329,-0.016247,0.005524,-0.175396,0.009862,0.395856,0.051755,-0.129302,1.306082,,,,-12.586601,0.000000,2.620773,31.261951,16.147144,2.073047,-19.941177,38.383652,-3.920358,0.000000,0.000000,0.016751,0.000000,0.000000,0.049985,0.000000,0.000000,0.046623,324.250214,256.150940,847.868347,317.325562,263.878815,1059.173584,113.142899,267.869446,840.521606,336.222961,467.244629,840.540588,473.369720,290.657654,484.255737,429.830200,250.910233,851.718994,106.682098,248.892914,436.290527,427.009583,658.326782,518.532349,471.592255,188.002106,95.427467,412.111664,27.595490,193.822586,284.116089,247.433746,78.983887,487.857819,286.426758,265.714966,418.213562,84.378632,175.307327,470.549835,280.111786,468.460938,67.386566,142.073639,199.418060,452.432800,376.524872,-25.862335,491.419037,241.471008,62.629120,471.592194,188.002136,95.427513,428.926971,261.281555,57.147926,496.840881,274.279266,119.391617
141,173.495636,323.116852,938.765076,472.289093,307.223022,949.455933,273.080963,90.127472,947.595276,371.033905,90.850784,956.669861,539.188904,299.370636,632.359436,526.308716,313.644348,493.445923,517.767395,219.153595,356.189056,455.102386,106.659958,166.309692,394.403992,49.091583,147.358032,459.611725,215.993698,65.546288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.695092,-4.201148,10.289901,38.071663,18.110674,-7.913560,5.503566,3.242167,-10.968548,5.402724,0.000000,0.000000,2.052038,-1.938862,3.114351,2.052038,1.938862,-3.114351,-61.589756,4.760634,-17.671793,,,,,,,-0.123221,-0.019106,-0.006678,-0.206184,0.003353,0.418554,0.041315,-0.137707,1.321405,,,,-13.095705,-0.000000,2.916780,17.242491,16.367212,2.403060,4.318313,38.408920,-6.034598,0.000000,0.000000,0.014294,0.000000,0.000000,0.036487,0.000000,0.000000,-0.007762,323.616333,264.512329,848.567810,316.458618,272.083344,1059.871094,112.489731,275.742889,841.013672,335.103607,475.638336,841.392273,472.147980,307.312195,486.269104,429.204163,259.515656,852.522705,105.974243,264.500824,437.747711,423.743774,673.581238,528.392212,471.921936,220.563004,94.757133,412.011444,55.166382,184.224976,284.526672,280.869232,80.757729,487.528229,309.764587,270.112000,418.200439,112.852890,168.787048,469.394592,297.387329,470.065552,66.901917,171.808136,192.370377,455.764465,412.709290,-21.259323,491.892029,275.695221,64.934525,471.921875,220.563004,94.757164,429.426941,295.797333,60.268108,497.094177,305.429077,123.386154
142,172.700684,331.040253,939.253052,471.368103,315.902802,950.237427,272.713409,98.493675,948.117188,370.618774,99.369125,957.066284,538.720825,312.896729,634.723389,524.933960,329.965576,495.367096,516.865112,240.163315,354.450012,455.302826,135.576508,159.504181,394.921692,78.551308,137.328308,460.102112,249.946457,64.886681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.816504,-3.999097,10.307892,36.795502,17.855906,-8.868327,6.162129,3.105294,-10.508778,6.058381,0.000000,0.000000,2.004657,-2.003533,2.971388,2.004657,2.003533,-2.971388,-64.720230,4.492024,-17.774195,,,,,,,-0.136596,-0.020910,-0.017030,-0.232642,-0.001897,0.446966,0.034644,-0.146248,1.339124,,,,-14.052684,0.000000,3.000865,5.058282,15.834916,2.500193,24.241407,37.611408,-7.304770,0.000000,0.000000,0.012707,0.000000,0.000000,0.016995,0.000000,0.000000,-0.048635,322.985901,272.886871,849.165710,315.589508,280.282867,1060.466919,111.839569,283.588440,841.400146,333.945862,484.046448,842.158325,470.788971,323.560516,488.135590,428.581787,268.154572,853.226685,104.891357,280.276215,439.266388,420.986511,688.525513,537.764893,472.427704,253.368027,93.991104,412.181244,83.429489,174.247345,285.068390,314.278320,82.319344,487.146973,333.121613,273.914734,418.412140,141.857162,161.929077,468.121948,314.307922,471.524902,66.372040,201.792084,185.069031,459.113312,449.637024,-16.045303,492.509827,310.014221,67.239021,472.427673,253.368027,93.991089,430.056702,330.317627,63.348408,497.416199,336.598755,127.213577
143,171.904999,338.948792,939.622437,470.433899,324.628204,950.907349,272.408783,106.873116,948.526611,370.267761,107.891342,957.334778,538.213379,326.020264,636.861328,523.449707,345.778290,497.067352,516.094299,261.130371,352.379547,455.734222,165.007935,152.497253,395.685516,108.751877,127.129852,460.787598,284.044128,64.267815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.861504,-3.785388,10.218035,35.364895,17.447855,-9.717254,6.707643,2.987026,-10.110345,6.603016,0.000000,0.000000,1.954927,-2.069958,2.816682,1.954927,2.069958,-2.816682,-67.860718,4.157439,-17.844269,,,,,,,-0.151213,-0.021949,-0.025095,-0.253560,-0.005524,0.479681,0.032210,-0.153174,1.358731,,,,-15.237905,0.000000,2.951506,-5.052368,14.622189,2.453881,39.529999,35.943489,-7.760142,0.000000,0.000000,0.011450,0.000000,0.000000,-0.005581,0.000000,0.000000,-0.076067,322.361145,281.280548,849.647644,314.719727,288.492828,1060.946533,111.194595,291.410400,841.665222,332.750641,492.474792,842.814636,469.306488,339.378143,489.818420,427.965240,276.834015,853.817383,103.455902,296.131683,440.836060,418.705811,703.155762,546.577515,473.099121,286.338562,93.252975,412.622864,112.326813,164.050751,285.730713,347.600555,83.774834,486.718628,356.457550,277.230225,418.848175,171.331329,154.881516,466.744263,330.845032,472.810852,65.812592,231.852524,177.701279,462.316772,487.100647,-10.096985,493.257782,344.342468,69.653679,473.099030,286.338562,93.252975,430.801636,364.763153,66.494331,497.797668,367.715485,130.979431
144,171.110779,346.852539,939.857239,469.494843,333.409058,951.447754,272.166443,115.273331,948.817566,369.980682,116.426270,957.469299,537.669800,338.743134,638.729065,521.866028,361.070251,498.511932,515.450928,282.043610,350.034424,456.395874,194.895218,145.436386,396.696106,139.626282,116.920525,461.651489,318.220245,63.809277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.828418,-3.561888,10.025284,33.795452,16.895382,-10.450669,7.156348,2.885812,-9.768548,7.052059,0.000000,0.000000,1.905610,-2.137550,2.650263,1.905610,2.137550,-2.650263,-71.007996,3.765114,-17.877357,,,,,,,-0.166061,-0.022517,-0.030982,-0.269037,-0.007788,0.515482,0.033480,-0.158636,1.380159,,,,-16.459143,0.000000,2.853497,-13.276242,13.010621,2.355977,50.734814,33.783020,-7.627212,0.000000,0.000000,0.010146,0.000000,0.000000,-0.029298,0.000000,0.000000,-0.092225,321.746246,289.698914,849.998657,313.855316,296.729065,1061.294556,110.559586,299.213837,841.795227,331.521881,500.927887,843.335815,467.710663,354.746796,491.286560,427.358459,285.559692,854.279541,101.694733,312.008209,442.452271,416.886688,717.466553,554.771729,473.922668,319.404572,92.662514,413.337891,141.801331,153.788483,286.500244,380.785248,85.242813,486.256592,379.731262,280.168182,419.507599,201.217545,147.787109,465.270905,346.975677,473.899902,65.257263,261.932739,170.361908,465.351654,524.880188,-3.309204,494.117584,378.605652,72.287163,473.922668,319.404572,92.662498,431.643433,399.065887,69.813950,498.228912,398.714539,134.789047
145,170.323730,354.762299,939.944946,468.562195,342.253754,951.839966,271.985352,123.701347,948.984314,369.757141,124.982658,957.464661,537.091370,351.066650,640.287354,520.189758,375.831848,499.672241,514.915833,302.872803,347.485413,457.284149,225.167892,138.468613,397.953217,171.093887,106.855553,462.674347,352.408295,63.624874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.716831,-3.330314,9.732355,32.101318,16.206196,-11.078467,7.520678,2.793915,-9.457573,7.417874,0.000000,0.000000,1.859316,-2.204938,2.472576,1.859316,2.204938,-2.472576,-74.157974,3.325526,-17.869049,,,,,,,-0.180373,-0.022940,-0.035272,-0.280100,-0.008850,0.553210,0.037456,-0.161740,1.403956,,,,-17.567181,0.000000,2.787536,-20.142406,11.318326,2.291631,58.969143,31.184626,-7.169333,0.000000,0.000000,0.008572,0.000000,0.000000,-0.053561,0.000000,0.000000,-0.100260,321.147247,298.147186,850.205505,313.007751,305.006287,1061.497559,109.940704,307.005463,841.781738,330.267426,509.410339,843.698669,466.008698,369.653198,492.514984,426.767273,294.336243,854.596863,99.637329,327.872894,444.117920,415.531158,731.450928,562.302246,474.883911,352.498901,92.330650,414.326416,171.796707,143.607391,287.363617,413.783478,86.840782,485.780121,402.904419,282.830933,420.388153,231.459351,140.782288,463.707520,362.682739,474.773621,64.759521,292.100250,163.082581,468.326172,562.743896,4.404724,495.069672,412.732971,75.238388,474.883789,352.498901,92.330627,432.562927,433.161194,73.408455,498.701752,429.534790,138.738495
146,169.552200,362.689758,939.877380,467.649323,351.169464,952.065552,271.864441,132.163788,949.021912,369.596527,133.569260,957.317200,536.477356,362.991425,641.502808,518.424622,390.056335,500.526245,514.458801,323.571167,344.809570,458.391663,255.743286,131.735977,399.453033,203.060760,97.085007,463.836700,386.535583,63.817398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.527505,-3.092288,9.339872,30.295523,15.387337,-11.623006,7.808363,2.699912,-9.138869,7.708640,0.000000,0.000000,1.818434,-2.269996,2.284475,1.818434,2.269996,-2.284475,-77.303993,2.849892,-17.816219,,,,,,,-0.193663,-0.023437,-0.038793,-0.288538,-0.009122,0.591819,0.042204,-0.162367,1.431119,,,,-18.467916,0.000000,2.809509,-26.392107,9.845672,2.319427,65.836861,28.243748,-6.628748,0.000000,0.000000,0.006622,0.000000,0.000000,-0.079098,0.000000,0.000000,-0.103686,320.570343,306.630859,850.256714,312.190765,313.338837,1061.544189,109.344391,314.793884,841.620422,328.996704,517.926880,843.882629,464.204468,384.090118,493.485809,426.197906,303.167358,854.755127,97.313507,343.718719,445.844818,414.656372,745.102783,569.138489,475.969147,385.551544,92.356224,415.584778,202.253128,133.650925,288.309113,446.543243,88.674088,485.311096,425.943848,285.309631,421.486206,261.997803,133.997299,462.057648,377.954468,475.419800,64.386688,322.516052,155.877960,471.437988,600.454407,13.112099,496.097168,446.650909,78.591339,475.969055,385.551453,92.356262,433.543823,466.981476,77.363968,499.211182,460.115021,142.909119
