WALKING 08
Date:,2019/07/18
Time:,15:31:28
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.960000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.780000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1423,272.943628,261.342266,0.000000,200.000000,300.000000,0.000000,27.656551,-119.477882,767.428223,-29667.036366,-55978.998863,-6544.250063,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1424,272.860659,261.454846,0.000000,200.000000,300.000000,0.000000,27.628864,-119.249786,771.266357,-29728.580805,-56194.974883,-6457.567168,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1425,272.731231,261.627802,0.000000,200.000000,300.000000,0.000000,28.070803,-119.149612,773.987488,-29699.601269,-56293.063030,-6476.064711,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1426,272.562548,261.757409,0.000000,200.000000,300.000000,0.000000,28.250616,-118.886330,777.224670,-29723.084959,-56397.402525,-6441.346461,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1427,272.573659,261.736152,0.000000,200.000000,300.000000,0.000000,28.464190,-118.677376,779.382935,-29822.190393,-56562.671711,-6425.329931,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1428,272.544084,261.933153,0.000000,200.000000,300.000000,0.000000,28.635941,-118.502747,781.584656,-29752.463628,-56699.343228,-6375.788314,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1429,272.427818,261.948454,0.000000,200.000000,300.000000,0.000000,29.055779,-118.105766,784.134888,-29837.544860,-56793.178929,-6372.235211,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1430,272.162599,262.105772,0.000000,200.000000,300.000000,0.000000,29.146996,-118.061043,787.585144,-29844.931338,-56834.190804,-6393.387797,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1431,272.167088,262.045684,0.000000,200.000000,300.000000,0.000000,29.381649,-117.709969,790.305237,-29995.494453,-57034.027552,-6344.991079,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1432,272.059629,262.195337,0.000000,200.000000,300.000000,0.000000,29.412069,-117.426247,792.463806,-29958.827129,-57104.648070,-6267.984765,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1433,271.980305,262.440612,0.000000,200.000000,300.000000,0.000000,29.670755,-117.360756,794.752136,-29850.403739,-57206.501250,-6246.200223,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1434,271.844044,262.375654,0.000000,200.000000,300.000000,0.000000,30.078403,-116.864677,797.690674,-30012.590286,-57309.324039,-6240.882318,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1435,271.631743,262.475226,0.000000,200.000000,300.000000,0.000000,30.095516,-116.490669,800.107727,-30023.861496,-57313.111391,-6223.398718,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1436,271.538382,262.503425,0.000000,200.000000,300.000000,0.000000,30.222454,-116.217461,802.698059,-30098.428165,-57423.720775,-6158.310029,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1437,271.558377,262.673215,0.000000,200.000000,300.000000,0.000000,30.305227,-116.019188,804.940613,-30045.845572,-57600.243909,-6155.937363,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1438,271.315207,262.833439,0.000000,200.000000,300.000000,0.000000,30.628393,-115.689568,807.620300,-30016.469184,-57595.608562,-6121.493825,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1439,271.322483,262.768983,0.000000,200.000000,300.000000,0.000000,30.681353,-115.228401,808.442688,-30099.143205,-57660.139927,-6071.439377,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1440,271.231894,262.849806,0.000000,200.000000,300.000000,0.000000,30.697548,-114.810493,811.160767,-30134.780113,-57780.517888,-6049.164165,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1441,271.085538,262.898454,0.000000,200.000000,300.000000,0.000000,30.977499,-114.194054,812.978516,-30162.759495,-57791.015088,-6020.660999,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1442,270.998596,262.942615,0.000000,200.000000,300.000000,0.000000,31.280291,-113.656380,814.925964,-30199.025589,-57858.599535,-5947.002544,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1443,270.895052,263.035758,0.000000,200.000000,300.000000,0.000000,31.133650,-113.435165,816.778381,-30191.593786,-57905.546085,-5975.978818,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1444,270.825982,263.014081,0.000000,200.000000,300.000000,0.000000,31.535112,-112.897179,818.338928,-30267.017412,-57959.658288,-5907.131045,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1445,270.762289,263.106472,0.000000,200.000000,300.000000,0.000000,31.575184,-112.314507,820.196350,-30259.937241,-58038.971199,-5866.591800,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1446,270.560276,263.217626,0.000000,200.000000,300.000000,0.000000,31.920151,-111.796906,822.402588,-30249.919806,-58028.953659,-5847.028467,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1447,270.473042,263.171650,0.000000,200.000000,300.000000,0.000000,32.060017,-111.224556,823.140686,-30314.913453,-58009.228459,-5821.031425,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1448,270.362005,263.498134,0.000000,200.000000,300.000000,0.000000,32.122913,-110.721382,825.947693,-30148.632272,-58115.335812,-5716.026060,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1449,270.279879,263.472649,0.000000,200.000000,300.000000,0.000000,32.448895,-110.215576,826.774231,-30199.872815,-58105.592662,-5673.107159,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1450,269.982480,263.374967,0.000000,200.000000,300.000000,0.000000,32.651859,-109.708672,828.548340,-30345.610159,-57983.868033,-5666.189331,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1451,269.985492,263.482222,0.000000,200.000000,300.000000,0.000000,32.650867,-109.171356,829.672668,-30297.802665,-58065.049940,-5590.077833,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1452,269.834654,263.680118,0.000000,200.000000,300.000000,0.000000,33.032856,-108.587975,830.155884,-30151.163484,-57973.648535,-5556.402111,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1453,269.659765,263.733222,0.000000,200.000000,300.000000,0.000000,33.126991,-108.113770,831.798035,-30166.634364,-57942.855350,-5562.889244,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1454,269.500644,263.830121,0.000000,200.000000,300.000000,0.000000,33.519997,-107.498657,832.497803,-30111.344899,-57859.133761,-5491.933200,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1455,269.419186,263.842777,0.000000,200.000000,300.000000,0.000000,33.803391,-106.816467,832.721313,-30108.890331,-57806.835666,-5449.635577,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1456,269.265392,263.993303,0.000000,200.000000,300.000000,0.000000,34.077103,-106.443245,833.116394,-29997.769710,-57706.133642,-5398.932031,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1457,269.008526,264.181050,0.000000,200.000000,300.000000,0.000000,34.479992,-105.991905,834.160217,-29878.742777,-57564.167457,-5372.040232,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1458,268.898457,264.210879,0.000000,200.000000,300.000000,0.000000,34.971939,-105.353477,833.955322,-29846.527606,-57458.235126,-5331.853410,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1459,268.794174,264.367296,0.000000,200.000000,300.000000,0.000000,35.267750,-104.771179,834.135986,-29722.520866,-57383.696519,-5270.013296,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1460,268.496239,264.503715,0.000000,200.000000,300.000000,0.000000,35.605606,-104.287582,835.136841,-29644.255152,-57203.732749,-5222.340146,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1461,268.400374,264.591795,0.000000,200.000000,300.000000,0.000000,36.273170,-103.857399,834.458435,-29546.675703,-57077.268824,-5209.365656,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1462,267.994695,264.647319,0.000000,200.000000,300.000000,0.000000,36.590843,-103.208633,834.555847,-29503.786750,-56745.370132,-5155.789172,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1463,267.941600,264.923208,0.000000,200.000000,300.000000,0.000000,37.062336,-102.891090,834.866516,-29284.438990,-56722.167231,-5082.997546,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1464,267.674997,264.965135,0.000000,200.000000,300.000000,0.000000,37.367775,-102.262970,834.918640,-29251.262004,-56503.116319,-5069.090095,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1465,267.470087,265.264825,0.000000,200.000000,300.000000,0.000000,37.826435,-101.823105,835.790588,-29031.332553,-56390.863344,-5027.589892,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1466,267.309727,265.293176,0.000000,200.000000,300.000000,0.000000,38.418846,-101.382950,834.810730,-28973.629007,-56190.882302,-4986.791316,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1467,267.092581,265.585309,0.000000,200.000000,300.000000,0.000000,38.692719,-101.130508,835.421082,-28750.758554,-56050.556973,-4949.511081,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1468,266.782697,265.654743,0.000000,200.000000,300.000000,0.000000,39.271275,-100.448265,835.908752,-28709.500968,-55824.240529,-4900.297984,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1469,266.628869,265.899769,0.000000,200.000000,300.000000,0.000000,39.941292,-100.042328,835.275024,-28483.071347,-55653.430071,-4825.731825,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1470,266.458025,265.828661,0.000000,200.000000,300.000000,0.000000,40.073185,-99.458771,834.634766,-28520.587636,-55468.177877,-4802.514545,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1471,266.284495,266.068586,0.000000,200.000000,300.000000,0.000000,40.728889,-99.028915,834.861938,-28328.045801,-55338.401785,-4782.174000,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1472,265.991595,266.118179,0.000000,200.000000,300.000000,0.000000,41.078426,-98.698837,835.215393,-28298.618045,-55117.195828,-4755.397177,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1473,265.819061,266.396794,0.000000,200.000000,300.000000,0.000000,41.279732,-98.316551,834.705994,-28048.797377,-54939.564647,-4650.401109,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1474,265.639574,266.534473,0.000000,200.000000,300.000000,0.000000,41.901344,-97.477356,834.416687,-27924.193819,-54770.756061,-4671.926079,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1475,265.492517,266.593337,0.000000,200.000000,300.000000,0.000000,42.264706,-97.137794,833.865051,-27856.649142,-54611.920890,-4600.168856,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1476,265.308764,266.958982,0.000000,200.000000,300.000000,0.000000,42.701973,-96.643005,834.650757,-27577.710552,-54510.008926,-4553.951066,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1477,265.123812,267.028709,0.000000,200.000000,300.000000,0.000000,43.140999,-96.147224,833.712158,-27488.566040,-54294.514038,-4532.233229,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1478,264.869927,267.176124,0.000000,200.000000,300.000000,0.000000,43.362240,-95.631172,833.246582,-27350.382533,-54052.644863,-4468.269647,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1479,264.742341,267.094170,0.000000,200.000000,300.000000,0.000000,43.666271,-95.069214,833.641968,-27431.681007,-53971.932214,-4454.114737,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1480,264.537274,267.431153,0.000000,200.000000,300.000000,0.000000,43.942661,-94.553055,833.219666,-27137.003800,-53773.726176,-4391.835321,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1481,264.314527,267.552578,0.000000,200.000000,300.000000,0.000000,44.150192,-94.189377,833.398254,-27041.624593,-53599.614745,-4383.766111,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1482,264.146958,267.634393,0.000000,200.000000,300.000000,0.000000,44.468552,-93.715706,832.716492,-26951.374448,-53416.229840,-4364.308595,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1483,264.050895,267.742612,0.000000,200.000000,300.000000,0.000000,44.884720,-93.155746,832.855652,-26865.747661,-53345.150272,-4290.655087,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1484,263.796883,267.976873,0.000000,200.000000,300.000000,0.000000,44.939026,-92.516731,833.206299,-26681.870710,-53155.964786,-4281.086945,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1485,263.670295,267.910324,0.000000,200.000000,300.000000,0.000000,45.235668,-92.087410,832.265320,-26707.124454,-52990.578376,-4254.751177,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1486,263.536225,268.106396,0.000000,200.000000,300.000000,0.000000,45.478031,-91.340111,831.972473,-26534.600913,-52860.390372,-4184.134392,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1487,263.404945,268.111122,0.000000,200.000000,300.000000,0.000000,45.587753,-90.999756,832.063477,-26533.570460,-52756.939322,-4143.208740,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1488,263.171528,268.308526,0.000000,200.000000,300.000000,0.000000,46.048542,-90.349632,831.298645,-26345.079111,-52514.405842,-4121.783209,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1489,263.048027,268.367475,0.000000,200.000000,300.000000,0.000000,46.038700,-89.954620,831.302368,-26296.192545,-52411.974526,-4071.563733,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1490,262.961981,268.469347,0.000000,200.000000,300.000000,0.000000,46.312164,-89.261497,831.267334,-26210.401825,-52338.238443,-4026.748465,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1491,262.995334,268.570396,0.000000,200.000000,300.000000,0.000000,46.466805,-88.843132,830.452454,-26100.792052,-52314.629804,-4006.699949,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1492,262.717641,268.675665,0.000000,200.000000,300.000000,0.000000,46.357624,-88.159897,830.284241,-26008.102105,-52073.469137,-4004.914404,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1493,262.568373,268.819670,0.000000,200.000000,300.000000,0.000000,46.511997,-87.765579,830.592285,-25898.141197,-51968.808183,-3930.843724,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1494,262.540286,268.906160,0.000000,200.000000,300.000000,0.000000,46.796814,-87.291542,829.994934,-25807.729938,-51908.120746,-3922.842008,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1495,262.264648,269.172834,0.000000,200.000000,300.000000,0.000000,46.742744,-86.610085,830.560974,-25603.840729,-51714.587039,-3871.076566,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1496,262.148693,269.220381,0.000000,200.000000,300.000000,0.000000,46.797806,-86.179527,829.917786,-25544.553549,-51578.305770,-3886.918077,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1497,261.906965,269.175098,0.000000,200.000000,300.000000,0.000000,46.841003,-85.672424,829.793396,-25578.300304,-51369.991131,-3887.066066,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1498,261.787039,269.275795,0.000000,200.000000,300.000000,0.000000,47.269871,-85.376381,829.155579,-25475.146145,-51231.068313,-3829.056201,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1499,261.815174,269.361439,0.000000,200.000000,300.000000,0.000000,47.194553,-84.507370,828.556091,-25385.766153,-51217.338682,-3780.243133,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1500,261.607141,269.545816,0.000000,200.000000,300.000000,0.000000,47.161934,-84.254387,828.989807,-25246.207853,-51071.692304,-3766.999063,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1501,261.440295,269.588505,0.000000,200.000000,300.000000,0.000000,47.099442,-83.638092,827.571655,-25167.690925,-50846.246834,-3739.064403,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1502,261.403195,269.646620,0.000000,200.000000,300.000000,0.000000,47.274246,-83.054634,827.447998,-25115.843290,-50807.950831,-3712.763200,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1503,261.211755,269.939743,0.000000,200.000000,300.000000,0.000000,47.439835,-82.625351,827.238464,-24867.000734,-50636.718273,-3690.331993,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504,261.156109,270.009359,0.000000,200.000000,300.000000,0.000000,47.375561,-82.151756,826.507935,-24787.502790,-50546.009273,-3680.329538,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1505,260.974374,270.113268,0.000000,200.000000,300.000000,0.000000,47.344852,-81.768379,826.425964,-24699.171148,-50390.805945,-3613.620137,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1506,260.906087,270.214462,0.000000,200.000000,300.000000,0.000000,47.290413,-80.962425,825.351440,-24583.536618,-50268.926409,-3649.518598,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1507,260.764339,270.354518,0.000000,200.000000,300.000000,0.000000,47.413719,-80.656029,824.839661,-24452.769127,-50120.836413,-3582.270341,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1508,260.574950,270.501761,0.000000,200.000000,300.000000,0.000000,47.295670,-80.272148,824.627075,-24325.046808,-49951.743553,-3532.009493,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1509,260.550287,270.610767,0.000000,200.000000,300.000000,0.000000,47.349602,-79.565239,823.984009,-24216.257902,-49892.468541,-3569.674489,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1510,260.327684,270.721538,0.000000,200.000000,300.000000,0.000000,47.351654,-79.433937,823.685303,-24116.239041,-49691.026755,-3542.129994,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1511,260.405932,270.815663,0.000000,200.000000,300.000000,0.000000,47.014202,-78.596382,822.434631,-24002.209176,-49679.930342,-3545.086370,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1512,260.128300,270.942535,0.000000,200.000000,300.000000,0.000000,47.123104,-78.343079,822.956665,-23913.034272,-49482.985395,-3536.758516,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1513,260.036819,271.052260,0.000000,200.000000,300.000000,0.000000,47.147106,-77.805031,822.487305,-23809.148748,-49379.521239,-3477.451692,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1514,259.872694,271.149317,0.000000,200.000000,300.000000,0.000000,46.907364,-77.375488,822.229248,-23721.875631,-49229.079921,-3474.600617,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1515,259.799240,271.242426,0.000000,200.000000,300.000000,0.000000,46.886932,-76.781090,821.543274,-23625.591367,-49127.663677,-3450.859200,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1516,259.669135,271.383914,0.000000,200.000000,300.000000,0.000000,47.064625,-76.484802,820.816040,-23488.541991,-48977.383276,-3407.065463,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1517,259.629474,271.362168,0.000000,200.000000,300.000000,0.000000,46.747089,-75.855614,820.168335,-23487.842937,-48906.206093,-3440.375038,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1518,259.513356,271.543440,0.000000,200.000000,300.000000,0.000000,46.540379,-75.336472,819.306580,-23314.646780,-48759.683821,-3475.206513,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1519,259.453558,271.648692,0.000000,200.000000,300.000000,0.000000,46.542194,-74.842552,819.008850,-23219.972001,-48692.990268,-3415.681397,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1520,259.400379,271.840030,0.000000,200.000000,300.000000,0.000000,46.500065,-74.434067,818.062134,-23036.605114,-48593.201169,-3433.360908,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1521,259.280203,271.823663,0.000000,200.000000,300.000000,0.000000,46.313847,-73.861153,817.891174,-23045.177049,-48484.754722,-3431.194554,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1522,259.143534,272.093880,0.000000,200.000000,300.000000,0.000000,46.194641,-73.507904,817.547363,-22814.574926,-48352.640677,-3448.650476,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1523,259.017729,272.168792,0.000000,200.000000,300.000000,0.000000,46.162659,-72.783134,817.725220,-22758.280873,-48260.285616,-3373.700859,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1524,258.830658,272.380428,0.000000,200.000000,300.000000,0.000000,45.977806,-72.650192,817.509155,-22579.253250,-48094.601269,-3397.718812,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1525,258.701396,272.364471,0.000000,200.000000,300.000000,0.000000,45.925346,-72.154480,816.219177,-22556.648446,-47913.204848,-3388.229515,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1526,258.733480,272.588577,0.000000,200.000000,300.000000,0.000000,45.620064,-71.449760,815.873901,-22364.264839,-47919.113360,-3376.240615,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1527,258.567996,272.516912,0.000000,200.000000,300.000000,0.000000,45.687778,-71.153397,815.059326,-22400.346845,-47736.391438,-3337.885730,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1528,258.469624,272.746561,0.000000,200.000000,300.000000,0.000000,45.502060,-70.580353,815.060486,-22213.201106,-47656.280171,-3339.706539,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1529,258.307487,272.843457,0.000000,200.000000,300.000000,0.000000,45.415230,-70.028503,814.330261,-22114.395047,-47481.551417,-3360.772921,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1530,258.335889,272.986145,0.000000,200.000000,300.000000,0.000000,45.350723,-69.587921,813.771179,-21983.096922,-47472.065280,-3352.610421,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1531,258.067634,273.024387,0.000000,200.000000,300.000000,0.000000,45.382946,-69.125298,814.034607,-21959.082568,-47269.063802,-3342.978286,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1532,257.959748,273.207288,0.000000,200.000000,300.000000,0.000000,45.188366,-68.640465,813.087280,-21784.813162,-47126.333516,-3342.354081,,,,462.000000,902.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
